metadata: record UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,metadata: crArk,metadata: ieArk,metadata: SCN,metadata: TM,metadata: PR,metadata: diktyon,record: history,record: source,record: most recent change,availability: availability statement,surrogates: full digital facsimile(s),surrogates: full digital facsimile URI(s),surrogates: full iiif manifest,surrogates: partial digital facsimile(s),surrogates: partial digital facsimile URI(s),surrogates: partial iiif manifest,printed resources: bibliography,printed resources: URI(s),printed resources: ID(s),online resources: JONAS URI,online resources: bibliography,online resources: URI(s)
_record_2,manuscript_1,,,MS 9,manuscript,,MS9,,,,,,,Description draws on M.R. James(1907). A descriptive catalogue of the manuscripts in the library of Trinity Hall.,M.R. James(1907). A descriptive catalogue of the manuscripts in the library of Trinity Hall.,20220112,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,MS 7,manuscript,,,,,,,,,Description draws on M.R. James(1907). A descriptive catalogue of the manuscripts in the library of Trinity Hall.,M.R. James(1907). A descriptive catalogue of the manuscripts in the library of Trinity Hall.,20220112,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,MS 13,manuscript,,MS13,,,,,,,Description draws on M.R. James(1907). A descriptive catalogue of the manuscripts in the library of Trinity Hall.,M.R. James(1907). A descriptive catalogue of the manuscripts in the library of Trinity Hall.,20220112,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,,manuscript,,,,,,,,,"Description draws on James, M. R. (1907). A descriptive catalogue of the manuscripts in the library of Trinity Hall.",,,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,,manuscript,,,,,,,,,"This record draws on M.R. James, A Descriptive Catalogue of the Manuscripts in the Library of St John’s College, Cambridge and the introduction to Padraig O’Neill’s edition of the manuscript.",,2017-03-21,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,,manuscript,,,,,,,,,"This record draws on M.R. James, A Descriptive Catalogue of the Manuscripts in the Library of St John’s College, Cambridge.",,2017-03-21,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,"Cambridge, Jesus College, MS Q.G.12",manuscript,,MS-Q-G-00012,,,,,,,"This catalogue entry draws on the description provided by Angela M. Lucas, and Manuscripts in Christ's Church, Emmanuel, Jesus, Selwyn and Sidney Sussex Colleges, Peterhouse and Trinity Hall, Cambridge, The Index of Middle English Prose, Handlist 22 (Cambridge: Brewer, 2016)M.R. James, .A descriptive catalogue of the manuscripts in the library of Jesus College, Cambridge (London: Clay, 1895)","Angela M. Lucas, Manuscripts in Christ's Church, Emmanuel, Jesus, Selwyn and Sidney Sussex Colleges, Peterhouse and Trinity Hall, Cambridge, The Index of Middle English Prose, Handlist 22 (Cambridge: Brewer, 2016); M.R. James, A descriptive catalogue of the manuscripts in the library of Jesus College, Cambridge (London: Clay, 1895)",2023-09-08,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1236",manuscript,,MS-MAGDALENE-PEPYS-01236,,,,,,,"This catalogue entry draws on M.R. James, ; the A Descriptive Catalogue of the Manuscripts in the College Library of Magdalene College, Cambridge (Cambridge: Cambridge University Library, 1909)Catalogue of the Pepys Library at Magdalene College, Cambridge, 7 vols (Woodbridge: Brewer, 1978-1994), V (1992): Manuscripts, Part I: Medieval, ed. by Rosamond McKitterick and Richard Beadle, pp. 25-27; and a draft of Kari Anne Rand's description of the manuscript's contents for a forthcoming volume on the Pepys Library in the Index of Middle English Prose.","M.R. James, A Descriptive Catalogue of the Manuscripts in the College Library of Magdalene College, Cambridge (Cambridge: Cambridge University Library, 1909)",20231003,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1047",manuscript,,MS-MAGDALENE-PEPYS-01047,,,,,,,"This catalogue entry draws on and the M.R. James James, M.R. (Montague Rhodes), 1862-1936A Descriptive Catalogue of the Manuscripts in the College Library of Magdalene College, Cambridge (Cambridge: Cambridge University Library, 1909), by kind permission of the Boydell Press. Catalogue of the Pepys Library at Magdalene College Cambridge, Volume V: Manuscripts, Part I: Medieval, compiled by Rosamond McKitterick and Richard Beadle (Woodbridge: Brewer, 1992)","M.R. James James, M.R. (Montague Rhodes), 1862-1936A Descriptive Catalogue of the Manuscripts in the College Library of Magdalene College, Cambridge (Cambridge: Cambridge University Library, 1909); Catalogue of the Pepys Library at Magdalene College Cambridge, Volume V: Manuscripts, Part I: Medieval, compiled by Rosamond McKitterick and Richard Beadle (Woodbridge: Brewer, 1992)",2023-04-27,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,"Cambridge, Magdalene College, Pepys MS 1661",manuscript-composite,,MS-MAGDALENE-PEPYS-01661,,,,,,,"This catalogue entry draws on and the M.R. JamesJames, M.R. (Montague Rhodes), 1862-1936A Descriptive Catalogue of the Manuscripts in the College Library of Magdalene College, Cambridge (Cambridge: Cambridge University Library, 1909)Catalogue of the Pepys Library at Magdalene College, Cambridge, 7 vols (Woodbridge: Brewer, 1978-1994), V (1992): Manuscripts, Part I: Medieval, ed. by Rosamond McKitterick and Richard Beadle, pp. 25-27.","M.R. JamesJames, M.R. (Montague Rhodes), 1862-1936A Descriptive Catalogue of the Manuscripts in the College Library of Magdalene College, Cambridge (Cambridge: Cambridge University Library, 1909)",20230810,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,"Cambridge, Fitzwilliam Museum, MS 261",manuscript,,MS-FITZWILLIAM-00261,,,,,,,"This catalogue entry draws on the descriptions provided by Francis Wormald and Phyllis M. Giles, and A Descriptive Catalogue of the Additional Illuminated Manuscripts in the Fitzwilliam Museum Acquired between 1895 and 1979 (Excluding the McClean Collection), 2 vols (Cambridge: Cambridge University Library, 1982). Heraldry at the Fitzwilliam: Catalogue of an Exhibition of Heraldry at the Fitzwilliam Museum, Cambridge, September and October, 1970 (London, 1970), no. 44","Francis Wormald and Phyllis M. Giles, A Descriptive Catalogue of the Additional Illuminated Manuscripts in the Fitzwilliam Museum Acquired between 1895 and 1979 (Excluding the McClean Collection), 2 vols (Cambridge: Cambridge University Library, 1982); Heraldry at the Fitzwilliam: Catalogue of an Exhibition of Heraldry at the Fitzwilliam Museum, Cambridge, September and October, 1970 (London, 1970), no. 44",2024-05-08,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,,manuscript,,MS-PETERHOUSE-00130,,,,,,,,,2018-05-02,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,"Cambridge, Sidney Sussex College, MS 58",manuscript,,MS-SIDNEYSUSSEX-00058,,,,,,,"This catalogue entry draws on the description provided by Angela M. Lucas, and Manuscripts in Christ's Church, Emmanuel, Jesus, Selwyn and Sidney Sussex Colleges. Peterhouse and Trinity Hall, Cambridge The Index of Middle English Prose, Handlist 22 (Cambridge: Brewer, 2016)M.R. James, . A Descriptive Catalogue of the Manuscripts in the Library of Sidney Sussex College, Cambridge (Cambridge: Cambridge University Press, 1895)","Angela M. Lucas, Manuscripts in Christ's Church, Emmanuel, Jesus, Selwyn and Sidney Sussex Colleges. Peterhouse and Trinity Hall, Cambridge The Index of Middle English Prose, Handlist 22 (Cambridge: Brewer, 2016); M.R. James, A Descriptive Catalogue of the Manuscripts in the Library of Sidney Sussex College, Cambridge (Cambridge: Cambridge University Press, 1895)",2023-09-15,,False,,,False,,,,,,,,
_record_2,manuscript_1,,,,manuscript,,MS-00002,,,,,,,"This catalogue entry draws on the description in M. R. James, A descriptive catalogue of the manuscripts in the library of Sidney Sussex College, Cambridge (Cambridge, 1895).",,2018-11-18,,False,,,False,,,,,,,,
_record_24,manuscript_1,,,,manuscript,,MS-II-00001-00033,,,,,,,"This catalogue entry draws on the following descriptions of the manuscript (given here in chronological order): an unpublished description of the manuscript composed between 1926 and 1930 by , now held in the University Archives (M.R. James James, M.R. (Montague Rhodes), 1862-1936UA ULIB 7/3/74)N.R. Ker, Manuscripts containing Anglo-Saxon (Oxford: Clarendon Press, 1957)Orietta da Rold, , The Production and Use of English Manuscripts, 1060-1220 (University of Leicester, 2010), with suggestions by Elaine Treharne, Mary Swan and Oliver Traxel, edited by Takako Kato and Hollie MorganCambridge, University Library, MS Ii.1.33 , in Cambridge, University Library, MS Ii.1.33Anglo-Saxon Manuscripts in Microfiche Facsimile (1994-), vol. 21: Rolf H. Bremmer, Jr. and Kees Dekker, Saints' Lives and Homilies (Tempe: Arizona Center for Medieval and Renaissance Studies, 2013)",,2025-01-07,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_3,manuscript_1,,,,manuscript,,MS-FF-00004-00042,,,,,,,,,2015-06-14,,False,,,False,,,,,,,,
_record_3,manuscript_1,,,"Cambridge, University Library, MS Dd.5.76",manuscript-composite,,MS-DD-00005-00076,,,,,,,"This catalogue entry draws on the description provided by Margaret Connolly, , and an unpublished description of the manuscript composed between 1926 and 1930 by Manuscripts in the University Library, Cambridge (Dd-Oo), The Index of Middle English Prose (Woodbridge: Brewer, 2009), pp. 26-30, now held in the University Archives (M.R. James James, M.R. (Montague Rhodes), 1862-1936UA ULIB 7/3/74).","Margaret Connolly, Manuscripts in the University Library, Cambridge (Dd-Oo), The Index of Middle English Prose (Woodbridge: Brewer, 2009), pp. 26-30",20221007,,False,,,False,,,,,,,,
_record_3,manuscript_1,,,,manuscript-composite,,MS-LL-00001-00010,,,,,,,"This catalogue entry draws on the descriptions prepared for: Western Illuminated Manuscripts: A Catalogue of the Collection in Cambridge University Library by Paul Binski and Patrick Zutshi, with the collaboration of Stella Panayotova (Cambridge: Cambridge University Press, 2011) (used here by kind permission of Cambridge University Press); Anglo-Saxon Manuscripts in Microfiche Facsimile (1994-), vol. 7: A.N. Doane, Anglo-Saxon bibles and 'The Book of Cerne' (Tempe: Arizona Center for Medieval and Renaissance Studies, 2002); and Michelle P. Brown, The Book of Cerne: prayer, patronage and power in ninth-century England (London: British Library, 1996). Further, detailed bibliographies are also provided therein.",,2024-10-31,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_3,manuscript_1,,,"Cambridge, University Library, MS Ff.6.51",manuscript-composite,,MS-FF-00006-00051,,,,,,,"This catalogue entry draws on Margaret Connolly, ; and an unpublished description of the manuscript composed between 1926 and 1930 by Manuscripts in the University Library, Cambridge (Dd-Oo) , The Index of Middle English Prose, 17 (Cambridge: Brewer, 2009), now held in the University Archives (M.R. James James, M.R. (Montague Rhodes), 1862-1936UA ULIB 7/3/74).","Margaret Connolly, Manuscripts in the University Library, Cambridge (Dd-Oo) , The Index of Middle English Prose, 17 (Cambridge: Brewer, 2009)",20220719,,False,,,False,,,,,,,,
_record_3,manuscript_1,,,,manuscript,,MS-ADD-10185-00001,,,,,,,,,2022-08-23,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_3,manuscript_1,,,"Cambridge, University Library, MS Dd.3.51",manuscript-composite,,MS-DD-00003-00051,,,,,,,"This catalogue entry draws on the description provided by Paul Binski and Patrick Zutshi, with the collaboration of Stella Panayotova, (used here by kind permission of Cambridge University Press), no. 55; and an unpublished description of the manuscript composed between 1926 and 1930 by Western Illuminated Manuscripts: A Catalogue of the Collection in Cambridge University Library (Cambridge: Cambridge University Press, 2011) , now held in the University Archives (UA ULIB 7/3/74). M. R. James Montague Rhodes James","Paul Binski and Patrick Zutshi, with the collaboration of Stella Panayotova, Western Illuminated Manuscripts: A Catalogue of the Collection in Cambridge University Library (Cambridge: Cambridge University Press, 2011)",2022-07-05,"Entry to read in the Library is permitted only on presentation of a valid reader's card. For information on eligibility and admissions procedures, see Joining the Library). For further information on the availability of the manuscript, please contact the Manuscripts Reading Room.",False,,,False,,,,,,,,
_record_3,manuscript_1,,,"Cambridge, Trinity College, MS O.7.23",manuscript,,MS-TRINITY-COLLEGE-O-00007-00023,,,,,,,"This catalogue entry draws on M.R. James, ; and Western Manuscripts in the Library of Trinity College, Cambridge: A Descriptive Catalogue, Vol. 3 (1902), pp. 361-362 [no. 1351]Linne R. Mooney, Manuscripts in the Library of Trinity College, Cambridge, The Index of Middle English Prose, Handlist XI (Woodbridge: Brewer, 1995), pp. 127-128.","M.R. James, Western Manuscripts in the Library of Trinity College, Cambridge: A Descriptive Catalogue, Vol. 3 (1902), pp. 361-362 [no. 1351]; Linne R. Mooney, Manuscripts in the Library of Trinity College, Cambridge, The Index of Middle English Prose, Handlist XI (Woodbridge: Brewer, 1995), pp. 127-128.",2024-02-23,,False,,,False,,,,,,,,
_record_3,manuscript_1,,,"Cambridge, Trinity College, MS O.2.13",manuscript-composite,,MS-TRINITY-COLLEGE-00002-00013,,,,,,,"This catalogue entry draws on M.R. James, ; and The western manuscripts in the library of Trinity College, Cambridge: a descriptive catalogue, 3 (1902)Linne R. Mooney, .Manuscripts in the Library of Trinity College, Cambridge, The Index of Middle English Prose, Handlist XI (Woodbridge: Brewer, 1995)","M.R. James, The western manuscripts in the library of Trinity College, Cambridge: a descriptive catalogue, 3 (1902); Linne R. Mooney, Manuscripts in the Library of Trinity College, Cambridge, The Index of Middle English Prose, Handlist XI (Woodbridge: Brewer, 1995)",2024-08-08,,False,,,False,,,,,,,,
_record_3,manuscript_1,,,"Cambridge, Trinity College, MS O.9.10",manuscript,,MS-TRINITY-COLLEGE-O-00009-00010,,,,,,,"This catalogue entry draws on M.R. James, ; and The western manuscripts in the library of Trinity College, Cambridge: a descriptive catalogue, 3 (1902)Linne R. Mooney, .Manuscripts in the Library of Trinity College, Cambridge, The Index of Middle English Prose, Handlist XI (Woodbridge: Brewer, 1995)","M.R. James, The western manuscripts in the library of Trinity College, Cambridge: a descriptive catalogue, 3 (1902); Linne R. Mooney, Manuscripts in the Library of Trinity College, Cambridge, The Index of Middle English Prose, Handlist XI (Woodbridge: Brewer, 1995)",2024-08-29,,False,,,False,,,,,,,,
